path,prediction,ground_truth
C4_610.wav,biːɛː3 uː3 jaː3 taː3 taː3 thaː3,i55 tɕjou̯214 tɕjou̯214 san55 njɛn35 tʰai̯35 wan55 ʈʂʰa35 in214 ljau̯51 ɕjau̯55 ʂou̯51 ɤ35 ta35 u214 i51 mei̯214 ɥɛn35 ʂʐ̩51 kɤ51 lei̯51 in214 ljau̯51 ʈʂʊŋ55 tsəŋ55 fu35 tswei̯51 kʰwai̯51 tɤ0 ʈʂʰan35 pʰin214
C14_610.wav,miː3 tɔː3 khaː3 aŋ34 wiː5 whaː3,i55 tɕjou̯214 tɕjou̯214 san55 njɛn35 tʰai̯35 wan55 ʈʂʰa35 in214 ljau̯51 ɕjau̯55 ʂou̯51 ɤ35 ta35 u214 i51 mei̯214 ɥɛn35 ʂʐ̩51 kɤ51 lei̯51 in214 ljau̯51 ʈʂʊŋ55 tsəŋ55 fu35 tswei̯51 kʰwai̯51 tɤ0 ʈʂʰan35 pʰin214
C12_534.wav,la3 thaː3 3 ʔaː3 waː3 riː3 saː3 thɔ1 aː3,lau̯214 ɕin51 kʰɤ51 ʈʂəŋ51 hau̯214 jau̯51 kei̯214 ɥɛn214 tɕʰin55 sʊŋ51 i55 fən51 li214 tɕjou̯51 ɕja51 ʈʂai̯35 ʈʂai̯214 tɤ0 i55 tʰjau̯35 hʊŋ35 ʈʂʰou̯35 kʰwən214 tsa55 li35 pʰin214 tʰu35 kɤ51 hau̯214 kʰan51
C4_644.wav,whːuː3 thɔː14 sɔo3 ɔ3 tɔ51,nan35 ʂwo55 ʂʐ̩51 kwo51 kʰɤ51 ɕin55 fu35 i51 tsau̯51 ɕiŋ51 tɕʰiŋ35 kwai̯55 ʈʂaŋ55 tsən214 nai̯51 ʂʐ̩51 tʰa55 ɕjaŋ55 tɤ0 ʂan55 kəŋ51 tɕʰiŋ55 tsʰwei̯51 ljou̯214 kəŋ51 nən51 ly51 ʂwei̯214 kəŋ51 kan55 tʰjɛn35
A19_92.wav,t͡ɕuː3 aː1 taː43 taːt3 r51,tɕje55 jaŋ35 ʈʂʰəŋ35 wei̯35 wai̯51 ʂaŋ55 tʰou̯35 tsz̩55 ɕin55 ʐɤ51 tjɛn214 tɕjɛn51 ʂʐ̩51 i51 njɛn35 in214 tɕin51 wai̯51 tsz̩55 ʂʐ̩35 u214 i51 mei̯214 ɥɛn35
C22_669.wav,paː3ː3 saː5 naː3 raː3 wn51,tʰa55 ɕjaŋ214 ʈʂʊŋ55 i55 tɕjaŋ214 in55 jaŋ35 tʰjau̯35 hɤ35 in55 jaŋ35 pu51 ɕje35 tʰjau̯35 pu51 pʰiŋ35 həŋ35 tɕjou̯51 hwei̯51 ʂəŋ55 piŋ51 tɕjɛn55 ʈʂou̯55 jɛn35 je214 ʂʐ̩51 ʐən35 tʰi214 nei̯51 pu51 ɕje35 tʰjau̯35 pu51 pʰiŋ35 həŋ35 tɤ0 pjau̯214 ɕjɛn51
D8_831.wav,kiː3 luː3 tuː sta 53,aɚ̯35 liŋ51 i55 wei̯51 in55 ai̯51 tsz̩55 piŋ51 saŋ51 miŋ51 tɤ0 tɕɥe35 ʂʐ̩51 ɥe51 ta51 ʂʐ̩55 je214 kʰɤ35 i214 in55 tswei̯51 tɕja55 ʈʂʰwən35 in55 ɥe51 jɛn214 tsou̯51 tɕjaŋ214 aɚ̯35 han35 ɕjau̯51 tɕjou̯214 tɕʰɥɛn35 lɤ0
B15_288.wav,miːuɔŋ1 waː w4 ɛ45 kaː3,pʰin214 ʈʂʰa35 ʐən35 tsai̯51 in214 ʈʂʰa35 tɕʰjɛn35 ʂwaŋ55 ʂou̯35 pʰəŋ214 wan214 ɕɥɛn35 ʈʂwan214 san55 tɕʰɥɛn55 ʂaŋ214 wan35 wan214 ʂaŋ51 tɤ0 hwa55 wən35 ʈʂʐ̩51 ti51 hou̯51 faŋ55 nəŋ35 in214 ʈʂʰa35
A23_38.wav,tuː3 kauː3 aː14 ʔaː3 tɔː5 ʔaː51,sz̩51 pai̯214 aɚ̯51 ʂʐ̩35 san55 mi214 kʰwa51 tɕiŋ51 tɤ0 ʈʂu214 tɕʰjau̯35 hɤ35 lʊŋ35 u51 ʈʂʰa55 pu51 tsu35 ljaŋ214 hau̯35 mi214 pi214 ɕjau̯214 mi214 li51 hai̯35 ɕjau̯214
B15_478.wav,souː3 saː3 kaː21 taː45 taːo3,ɕjau̯214 au̯51 sz̩55 kʰa214 fa55 ɕjɛn51 ʈʂou̯55 wei̯35 tɤ0 ʂʐ̩51 tɕje51 tʰai̯51 kwo51 hwaŋ55 tan51 tɕjou̯51 an51 ɕja51 tɕɥe35 ɕin55 jau̯51 jʊŋ35 ɥɛn214 tswo51 ɕjau̯214 hai̯35 tsz̩0
A8_124.wav,limuŋ3 phuː3 laː4 daː3,liŋ51 wai̯51 ny214 tan55 ʈʂʊŋ55 kwo35 twei̯51 hai̯35 jou̯214 han35 tɕiŋ55 na51 hɤ35 jau̯35 jɛn51 au̯51 yn51 pʰai̯35 miŋ35 ti51 ljou̯51 tɕʰi55 wei̯51 je214 kʰɤ214 y214 kau̯55 ʂou̯214 i55 pwo35
D31_837.wav,jɔː3 jaː3 taː3 jaː 3 naːaː51,jou̯214 tɤ0 ʂʐ̩55 jʊŋ51 lɤ0 tɕjau̯214 yn51 two55 ʂu51 ʂʐ̩55 pu35 jʊŋ51 yn51 ʐəŋ35 ʐan35 jou̯214 i55 ʈʂʊŋ214 wən55 ʐou̯35 wan35 ʈʂwan214 tɤ0 in55 ɥe51 su51 ʈʂu55 tu35 ʈʂɤ214 tɤ0 tʰiŋ55 tɕɥe35
C12_739.wav,dɔː5 haː3 aː3 daː3 wi3 naː51,nʊŋ35 min35 y214 fa214 njou̯35 ti214 tɕjau̯214 jaŋ35 kʰən214 tsʰau̯214 hau̯35 tsz̩0 han55 han55 tɕʰyn35 y35 hwan55 u214 ʈʂʊŋ51 ja55 ɕi55 taŋ51
B11_413.wav,kiː3 luː3 tuː3 laː3 ɛʔ51,liŋ51 i51 ʈʂʊŋ214 ʐən51 wei̯35 tʊŋ51 tswo51 ɥe51 kʰwai̯51 ɥe51 hau̯214 ɕjɛn55 ʈʂwa55 kʰa214 la55 tɕi51 tɕʰi35 in55 wei̯51 ʈʂwa55 tʰa55 jau̯51 pi214 ʈʂwa55 mu214 la55 ti35 tɕʰi35 ʐʊŋ35 i0 ɕje55
A13_115.wav,maː3 thaː3 k͡ː3 nː43 taː51,ma214 ɕjau̯214 njɛn35 tswo51 hwa51 tɤ0 tʰɤ51 ʈʂəŋ55 y214 ʂən35 yn51 tɕʰi35 hwa51 fəŋ55 tɕʰy55 pje35 y35 wən35 ʐən35 hwa51 hɤ35 njɛn35 hwa51 kʰɤ214 wei̯51 ja214 su35 kʊŋ51 ʂaŋ214
B2_285.wav,piː3 ajː aː3 kaː3 waː3 waː51,tɕi35 lin35 jou̯35 tʰjɛn35 ɕin55 li51 tsʰai̯214 jou̯35 ʈʂʰaŋ214 ʈʂʐ̩35 kʊŋ55 y35 kwo35 ʈʂʰən35 fu55 fu51 kʰan55 hu51 tswei̯51 pjɛn55 ɥɛn214 tɤ0 i51 pai̯214 liŋ35 pa55 tsʰai̯214 jou̯35 tan55 tɕiŋ214 i214 ʈʂəŋ35 ʈʂəŋ214 ʂʐ̩35 njɛn35
A14_134.wav,phː3 ː3 saː34 tɔŋ3 taːɯː3,fa214 tɕi51 tsan51 ʈʂʰəŋ35 pei̯214 ɥe55 tʊŋ55 kʰwo51 jou̯51 tʰʊŋ35 i51 tɕja55 tɕʰjaŋ35 ou̯55 an55 tsu214 ʈʂʐ̩55 tɤ0 tswo51 jʊŋ51 tsʰʊŋ35 aɚ̯35 hɤ35 mei̯214 kwo35 jou̯35 swo214 tɕʰy55 pje35
B12_425.wav,phɕː23 khuː3 taː i45 tuː3,swan55 tʰjɛn35 kʰu214 la51 i35 tɕʰje51 tou̯55 u35 fa214 jʊŋ51 y214 jɛn35 kai̯51 ʂu51 pu35 lwən51 tsən214 jaŋ51 tʰa55 mei̯35 jou̯214 tʰwei̯51 swo55 je214 mei̯35 jou̯214 tau̯214 ɕja51
C31_677.wav,miːaː3 laː3 kha3 a3 taːɛn3,i55 wei̯51 ʈʂwan55 tɕja55 tʰan35 tau̯51 ta51 tɕja55 kan214 ɕiŋ51 tɕʰy0 tɤ0 tɕjɛn214 fei̯35 ʂʐ̩35 ʂwo55 tɕjɛn214 fei̯35 u35 wai̯51 hu55 ʈʂʰʐ̩55 jau̯51 tɕjɛn214 fei̯35 hɤ35 tʰi214 wai̯51 tɕjɛn214 fei̯35 ljaŋ35 ʈʂʊŋ214
C20_617.wav,t͡ɕuː3 sɔː1 laː3 taː5 wɔːw51,ʂən55 ʈʂwo35 tsaŋ51 pʰau̯35 in214 su55 jou̯35 ʈʂʰa35 tɕʰi35 ma214 ʈʂʰʐ̩35 ʈʂʰəŋ214 y35 hwaŋ55 ɥɛn35 ʈʂʰəŋ35 wei̯35 ɕy214 two55 hai̯214 wai̯51 jou̯35 kʰɤ51 nan35 i214 waŋ51 tɕʰɥe51 tɤ0 tʰi214 jɛn51
C18_718.wav,pɔː35 tiː3 saː3 ɛː3 nɛː3 kaː3aːaː51,kʰɤ214 ʂʐ̩51 ɥe51 tɕʰɥɛn35 ʂən214 pʰi55 ʈʂəŋ55 ʂau̯214 jʊŋ51 two55 lwan51 ʈʂan51 lan51 jʊŋ51 kəŋ55 ti51 tɕʰɥe51 y51 jɛn214 y51 lje51
B11_330.wav,dɛː3 mɔː3 r3 uː3 maː43 laː45 la3 ː51,pu51 wo214 mən0 je214 ʂʐ̩51 ʈʂou̯55 mwo51 lai̯35 ʈʂɤ51 li214 wan35 wan0 tan51 lau̯214 ʂʐ̩55 jau̯51 wo214 mən0 kɤ35 wai̯51 ʈʂu51 i51 ʈʂwa55 pau̯51 y35 tɤ0 jou̯35 ʐən35
C6_624.wav,buː3 wuː3 34 ʔaː1 ha51,ʐu35 tɕin55 tsai̯51 aɚ̯35 hai̯214 hu35 mjɛn51 ʂaŋ0 san55 tɕʰjɛn55 two55 sou̯55 yn51 ʂu55 ʈʂʰwan35 pu214 lau̯55 ʈʂʰwan35 nʊŋ35 jʊŋ51 hɤ35 jaŋ214 y35 ʈʂʰwan35 ʐʐ̩51 je51 ʈʂʰwan55 swo55 maŋ35 lu51
A36_73.wav,t͡uɕuː3 thɔː thɔː3 taː5 sɔː k3 th3 t aː54,ʈʂɤ51 tsʰz̩51 tɕʰɥɛn35 kwo35 tɕʰiŋ55 njɛn35 pʰai̯35 tɕʰjou̯35 ljɛn35 sai̯51 kʊŋ51 ʂɤ51 tʰjɛn55 tɕin55 ʈʂou̯55 ʂan55 u214 han51 san55 kɤ0 sai̯51 tɕʰy55 mei̯214 kɤ0 sai̯51 tɕʰy55 tɤ0 tɕʰjɛn35 ljaŋ214 miŋ35 tɕjaŋ51 tsʰan55 tɕja55 fu51 sai̯51
A23_34.wav,tiː3 aː3 pauː3 whaː3 waː3 a351,ɕin55 hwa35 ʂɤ51 kwei̯51 jaŋ35 aɚ̯51 ɥe51 ʂʐ̩35 pa55 ʐʐ̩51 tjɛn51 kwei̯51 ʈʂou̯55 kau̯55 ɥɛn35 ʂaŋ51 han35 tɕʰi51 ʂaŋ51 wei̯51 san51 tɕin51 tɕje55 tʰou̯35 tɕʰjɛn35 ny214 i214 ʈʂwo35 tɕʰyn35 ʈʂwaŋ55 pʰjau̯55 ʐan35 kwo51 ʂʐ̩51 wei̯51 kwei̯51 jaŋ35 tai̯51 lai̯35 iŋ35 iŋ0 ʈʂʰwən55 i51
C4_510.wav,tɔɕuː3 kaw3 tɔ3 ta a tɔ3 thɔː ɤ14,hwan51 jɛn35 ʈʂʐ̩55 iŋ55 ɕjʊŋ35 tɕjou̯51 ʂʐ̩0 i35 tswo51 jau̯35 ɥɛn214 tɤ0 fəŋ55 pei̯55 wo214 mən0 ʈʂʐ̩214 nəŋ35 jaŋ214 mu51 tʰa55 ɕɥe35 ɕi35 tʰa55 tɕʰɥe51 u35 fa214 tɕʰin55 tɕin51 tʰa55 tsou̯214 tɕin51 tʰa55
A36_25.wav,p͡ɕuː3 taː3 laː wa43 tɔː51,tsai̯51 iŋ214 ʂʐ̩51 y214 jɛn35 tɤ0 tsʊŋ55 hɤ35 yn51 jʊŋ51 ʂaŋ0 je214 tʰi214 jɛn51 lɤ0 i55 ʈʂʊŋ214 mei̯214 ɕɥe35 ʈʂwei̯55 tɕʰjou̯35 i51 fu35 fu35 kwaŋ55 iŋ214 tɕjau̯55 ʈʂʐ̩55 tɤ0 hwa51 mjɛn51 tsau̯51 ɕiŋ35 y51 i51 ʂən55 ɥɛn214
D21_966.wav,wɔː3 uː3 thuː3 kɔː3 ra5 aː51,wo214 ʈʂʐ̩214 ʂʐ̩51 jau̯51 nin35 ʈʂʐ̩55 tau̯51 wo214 ai̯51 nin35 ʐu35 kwo214 jou̯214 ɕja51 pei̯51 tsz̩0 wo214 ʐəŋ35 ɥɛn51 i51 tswo51 nin35 aɚ̯35 tsz̩0
D11_815.wav,miːŋ3 paː3 w51,i55 tɕjou̯214 aɚ̯51 aɚ̯51 njɛn35 ljou̯51 ɥe51 iŋ55 kwo35 ti51 aɚ̯51 ʈʂʐ̩55 ʈʂu55 fəŋ55 təŋ55 ʂan55 twei̯51 ʈʂʊŋ55 tɤ0 tɕʰi55 miŋ35 pan55 yn51 kʊŋ55 tsai̯51 pei̯214 au̯51 tsaŋ51 ʂən55 y35 ɕɥe214 pəŋ55 ʈʂʊŋ55
C23_673.wav,tiː3 u3 u3 baː1 n ɛn l̥ saːa ːðə n1,li214 pai̯35 ɕiŋ35 in35 tʰu35 mjau̯35 hwei̯51 tʰaŋ35 ʈʂʰau̯35 ʂʐ̩55 ʐən35 li214 pai̯35 jaŋ214 mjɛn51 tsʰaŋ55 tʰjɛn55 ʂʐ̩55 tɕʰiŋ35 man214 hwai̯35 yn51 sz̩55 tsʰwo51 tɕy51 ʂʐ̩35 ɕjau̯55 sa214 ʈʂʰau̯55 tʰwo55 tɤ0 ʂən35 tʰai̯51
A36_71.wav,kɔːu3 waː3 ta3 sɔ3 taː 51,ljou̯35 jʊŋ214 kaŋ55 təŋ214 wei̯214 ɥɛn35 hu55 y51 ʂʐ̩35 ɕiŋ35 jau̯51 pʰin214 ʈʂwan55 iŋ35 tɕʰɥe51 pau̯214 jʊŋ51 jau̯51 an55 tɕʰɥɛn35
C19_544.wav,puː3 uː3 waw41 thaː3 taː5 t3,hwei̯35 tau̯51 tɕja55 hwaŋ35 njaŋ35 njaŋ0 tɤ0 nai̯214 wa35 aɚ̯0 ʈʂəŋ51 kʰu55 tɤ0 sz̩55 ʂəŋ55 ja214 tɕʰi51 ta51 i51 tjɛn214 tɤ0 i35 kɤ51 wa35 aɚ̯0 tsai̯51 tʰaŋ35 u55 ti51 ʂaŋ51 pʰa35
C21_690.wav,ʔaː3 luː3 saː1 maː3 w naː3 wa43 taː51,tan51 na51 ɕy55 jau̯51 ɥe51 li51 ɕy55 jau̯51 ɕɥe35 jaŋ214 ɕy55 jau̯51 ʂʐ̩35 tɕjɛn51 ɕy55 jau̯51 kʊŋ55 li51 in55 aɚ̯35 pu35 ʂʐ̩51 fan35 wən35 ʐən35 tɕje55 kʰɤ214 wei̯35 tɤ0
B15_344.wav,paɕnuː3 wa3 ɔ3 aː51,tʰa55 jou̯214 i35 kɤ51 faŋ55 fa214 au̯51 tʰaŋ35 nai̯51 aɚ̯214 jʊŋ51 i55 ʈʂʊŋ214 tɕiŋ51 jaŋ214 tɤ0 kʰou̯214 tɕʰi51 ʂwo55 ɕjɛn214 ʐan35 tʰa55 tsz̩51 tɕi214 tsʰʊŋ35 lai̯35 mei̯35 ɕjaŋ214 ʈʂʰu55 kwo51 ʂən35 mɤ0 faŋ55 fa214
A23_67.wav,t͡ɕː3 tuː3 o3 3 taːŋ3 ta45 taː3,ʈʂʰʐ̩51 tʰje214 kʰwaŋ51 tɤ0 ʈʂʰəŋ35 fən51 ʂʐ̩51 san55 jaŋ214 hwa51 aɚ̯51 tʰje214 jɛn35 sɤ51 ʈʂʰəŋ35 an51 hʊŋ35 sɤ51 hwo51 kaŋ55 hwei̯55 sɤ51 tʰa55 in55 fən214 mwo51 ʈʂʰəŋ35 hʊŋ35 sɤ51 aɚ̯35 tɤ35 miŋ35
D6_800.wav,kiː3 luː3 kaw3 khɔŋ3 slɔːkt14,tʰiŋ55 lau̯214 wai̯51 tɕʰin35 ɥɛn35 ʂwo55 jou̯214 tɤ0 ny214 ʐən35 ʐʐ̩51 tsz̩0 ləŋ214 tɕʰiŋ55 tɕin55 pu35 ʈʂu51 y51 hwo214 ʐu35 fən35 ʈʂʰaŋ35 tsai̯51 an51 ʈʂʊŋ55 y214 nan35 wai̯51 tɕʰin35 ɥɛn35 ɕyn35 hwan55 tswo51 lɤ51
C2_547.wav,tɔɕɛː3 jiː3 waː3 5 aː wan3,tɕje35 ʈʂʐ̩51 tɕʰy51 njɛn35 ʂʐ̩35 i55 ɥe51 ti214 kai̯55 kʰwaŋ51 san55 ʈʂʰan214 ɕjaŋ51 mu0 kʰwaŋ51 wai̯51 jʊŋ55 jou̯214 ʂʐ̩35 i35 kɤ51 kʰwaŋ51 nei̯51 san55 ʂʐ̩35 kɤ51 sz̩51 ʂʐ̩35 two55 kɤ51 tɕiŋ55 iŋ35 waŋ35 tjɛn214
A14_183.wav,hauː3 waː13 saː1 wa43 ta3 kh3 taː3 ː51,tʰa55 fan214 twei̯51 taŋ55 ʂʐ̩35 tɤ0 tau̯51 ɕɥe35 pʰai̯51 ʈʂu214 ʈʂaŋ55 nan35 ny214 hwən55 in55 tsz̩51 ʈʂu214 tsʰəŋ35 pei̯51 ʐən35 u55 mje51 jou̯214 ɕja35 tɕi51 ny214 pai̯35 ʈʂou̯51 tʰʊŋ35 y51 kou̯55 in214 ʂʐ̩51 ʐən35 tɕʰi55 ny214 təŋ214 tɕʰin35 ʂou̯51 ɕiŋ35
A19_234.wav,kaːu45 tha3tuː3 sɔːaː351,nan35 tɕiŋ55 ɕɥɛn35 u214 hu35 tʊŋ51 u0 ɥɛn35 li214 tɤ0 i35 twei̯51 hʊŋ35 ɕiŋ55 ɕiŋ0 ɕɥe35 hwei̯51 lɤ0 ɕjaŋ51 jou̯35 ʐən35 tswo51 kwai̯51 tʊŋ51 tswo51 hɤ35 tʰu214 tʰwo51 mwo0 təŋ214 hwai̯51 mau̯35 piŋ0 ʈʂʰaŋ35 ʈʂʰaŋ35 nʊŋ51 tɤ0 jou̯35 ʐən35 sau̯214 ɕiŋ51 aɚ̯35 kwei̯55
D6_850.wav,miː3 ː3 puː3 ʔa n3 n5 ka3 ta51,ʂwei̯35 ʈʂʐ̩55 ʈʂɤ51 hwei̯55 hwaŋ35 lou̯35 y214 tɕiŋ51 ʂʐ̩51 miŋ35 hʊŋ35 u214 njɛn35 tɕjɛn55 ɕjou̯55 ʈʂʰəŋ35 swo214 ʂəŋ51 ʈʂʐ̩55 mu51 tɕjɛn51 ʈʂʰəŋ35 ku51 ɥe55 y35 mu51 lou̯35 hou̯51 kai̯214 wei̯35 kwaŋ55 ɥe51 lou̯35
B2_457.wav,t͡ɕuː3 tawaŋ3 laːk1 wa3 taː53,tsai̯51 i35 kɤ51 tɕy51 ta51 tɤ0 pʰwo55 ɕiŋ35 wa214 tiŋ214 ɕja51 ʂaŋ51 pai̯214 tɕjɛn55 pjau̯55 ʈʂwən214 kʰai̯55 tɕjɛn55 tɤ0 u55 tsz̩0 jɛn35 pa55 kwa51 ɕiŋ35 tsou̯214 laŋ35 tswo214 jou̯51 ʂwən51 ɕy51 pʰai̯35 lje51
C20_744.wav,hɔː3 3 suː3 huŋ3 saː w51,wei̯51 lɤ0 pjau̯214 ʂʐ̩51 ɕje51 i51 ʈʂɤ51 wei̯51 jʊŋ51 hu51 na35 ʈʂʰu55 aɚ̯51 pai̯214 ɥɛn35 tswo51 wei̯35 ʈʂʰou̯35 ɕje51 pei̯51 iŋ35 je51 ɥɛn35 wan214 jɛn35 ɕje51 tɕɥe35
A4_64.wav,ph͡3 luː3 haː3 paːɔː ta3 taː51,faŋ35 tɕjɛn55 hou̯51 ʈʂʰwaŋ55 ʈʂʰwei̯55 tɕin51 pu35 i51 ʈʂʰa35 tɕɥe35 tɤ0 tɕʰiŋ55 fəŋ55 hei̯55 ja55 ja55 tɤ0 ʂan55 mai̯51 ʂaŋ51 i55 lwən35 miŋ35 ɥe51 ɕɥɛn35 kʰʊŋ55 hwei̯35 laŋ35 tʰiŋ35 ɥɛn51 ʈʂʊŋ55 ʂu51 iŋ214 pʰwo35 swo55
B6_463.wav,paː3uː3 wɔːn14 laː waː3 kɤː ŋ aː 51,tʰan51 swo214 wei̯35 ʐau̯51 tɕiŋ55 tɕi51 tɕjɛn51 ʂɤ51 ʈʂwa55 taŋ214 tɕjɛn51 tɤ0 jou̯214 ɕjau̯51 tʰu35 tɕiŋ51 lwo35 tʰjɛn35 nʊŋ35 tsʰwən55 taŋ214 ʈʂʐ̩55 pu51 kʰai̯55 ʈʂan214 ʈʂʰwaŋ51 tɕjɛn51 ɕjau̯214 kʰaŋ55 tsʰwən55 tɕiŋ51 sai̯51
C20_708.wav,maː3 aː3 phaw3 leː k1 ka̚45 ki ː3,tau̯51 pan214 tɕi55 kwaŋ55 ʈʂʰaŋ51 pʰjɛn51 wai̯51 hɤ35 tɤ0 jɛn35 mi51 tu51 ʈʂʰa51 nei̯51 ɕin55 tɤ0 ʈʂʊŋ51 ljaŋ51 jou̯214 ʈʂʰa55 i51 tsai̯51 in55 ʈʂʐ̩51 ʂaŋ51 y214 ʈʂəŋ51 pan214 ʈʂʰaŋ51 pʰjɛn51 jou̯214 tɕʰy55 pje35
A2_29.wav,tiː3 aː3 paː5 waː3 kaːɔːwː51,ɕin55 hwa35 ʂɤ51 tɕi55 two55 aɚ̯51 ɥe51 ljou̯51 ʐʐ̩51 tjɛn51 tswei̯51 tɕin51 aɚ̯51 ʂʐ̩35 tʰjɛn55 lai̯35 ɤ51 kwa55 two55 aɚ̯214 tɕʰɥɛn35 kwo35 nɥe51 tɕi0 ɕyn51 su51 man51 jɛn35 i35 jou̯214 two55 ʐən35 sz̩214 waŋ35
D11_976.wav,su43 tɔː14 lː3 taː nɯː51,ʈʂɤ51 tsʰz̩51 ta51 kwei̯55 mwo35 u214 ʈʂwaŋ55 ʈʂʰʊŋ55 tʰu55 ʂʐ̩51 jou̯35 y35 kʰwən55 ʂa55 pu51 twei̯51 ʂaŋ51 ɥe51 tɕʰjaŋ214 ʈʂan51 wa214 tsu35 sz̩51 pai̯214 iŋ55 mu214 iŋ55 su51 ti51 aɚ̯35 in35 tɕʰi214 tɤ0
C8_571.wav,thaɕuː3 kaː3 kɔŋ3 bhaː3 na1,ʈʂʰaŋ35 tɕjaŋ55 haŋ35 u51 kwan35 li214 tɕy35 hɤ35 ʈʂʰaŋ35 tɕjaŋ55 lwən35 ʈʂʰwan35 tsʊŋ214 kʊŋ55 sz̩55 tswei̯51 tɕin51 tɕɥe35 tiŋ51 an55 pʰai̯35 i51 pai̯214 san55 ʂʐ̩35 san55 sou̯55 kʰɤ51 lwən35 iŋ35 tɕje55 ʈʂʰaŋ35 tɕjaŋ55 kan51 ɕjɛn51 ʈʂʰwən55 yn51
A4_0.wav,tʰɕː3 uɛː3 kaː3 wɛŋ3 tɹe hɹɔː 51,ly51 ʂʐ̩51 jaŋ35 ʈʂʰwən55 jɛn55 tɕiŋ214 ta51 kʰwai̯51 wən35 ʈʂaŋ55 tɤ0 ti214 sɤ51 sz̩51 ɥe51 tɤ0 lin35 lwan35 kəŋ51 ʂʐ̩51 ly51 tɤ0 ɕjɛn55 hwo35 ɕjou̯51 mei̯51 ʂʐ̩55 i51 aŋ51 ʐan35
C23_553.wav,siː3 laː3 saː14 wɔ3 wa4 a4 n3 nː43 sɔːa51,tɕʰɥɛn35 ɕjɛn51 ʈʂʊŋ51 tjɛn214 tʰwei̯55 kwaŋ214 lɤ0 waŋ214 ɕjaŋ55 jaŋ214 ʈʂʐ̩35 tɕi51 ʂu51 kwei̯51 y35 mjau̯35 fan35 ʈʂʐ̩35 tɕi51 ʂu51 tɕja214 y35 pʰaŋ35 ɕje51 fan35 paŋ51 y51 ʈʂu55 təŋ214 tʰɤ51 ʈʂʊŋ214 jaŋ214 ʈʂʐ̩35 tɕi51 ʂu51
C4_594.wav,biː3 5 phaː3 n d53,tʰʊŋ55 pʰjɛn55 jaŋ35 i51 ʈʂɤ0 ai̯51 kwo35 tɕja55 ai̯51 tɕi35 tʰi214 ai̯51 ʂɤ51 hwei̯51 ai̯51 tʰa55 ʐən35 tɤ0 ʈʂʐ̩51 pʰu214 ʈʂʐ̩51 ʈʂʰəŋ35 kau̯55 jaŋ35 ʈʂɤ0 tɕiŋ55 ʂən35 wən35 miŋ35 tɤ0 ʈʂu214 ɕɥɛn35 ly51
C13_674.wav,kouː3 waː3 raː3 tɤː51,ʈʂɤ51 ɤ51 mwo35 ʂwai̯214 ʈʂɤ0 tʰou̯35 fa0 pʰən55 ʈʂɤ0 kʰou̯214 mwo51 ʈʂaŋ55 ja35 u35 ʈʂau̯214 tɤ0 pʰu55 tsai̯51 lau̯214 fu51 ʐən35 tɤ0 tɕiŋ214 tsz̩214 ʂaŋ51 ɤ51 ʈʂu0 tʰa55 tɤ0 tsʰwei̯51 ʐwo51 tɤ0 hou̯35 kwan214
A22_212.wav,kuːuː3 taː3 laː ra ː3 a51,ʈʂɤ51 wan214 li35 njaŋ35 fan51 ku55 njaŋ0 tsai̯51 jou̯214 li35 njaŋ35 tʰʊŋ51 ʈʂʰu214 je214 jau̯51 mei̯214 jaŋ51 tou̯55 ʈʂʰʐ̩55 i51 tjɛn214 tsʰai̯35 swan51 ɕyn35 kwei̯55 tswən55 su35 tɤ0
B31_274.wav,puːu3 paŋ3 saː3 waː51,kʊŋ51 hɤ35 taŋ214 je214 hau̯35 pu51 ʂʐ̩51 ʐwo51 tɕʰjaŋ35 tjau̯51 ʐəŋ35 jau̯51 pa214 pʰiŋ35 həŋ35 y51 swan51 wən51 tʰi35 y214 ʈʂəŋ51 fu214 lin35 ʂʐ̩35 pwo55 kʰwan214 kwa51 kou̯55 tsai̯51 tsʰz̩51 pʰwo51 ʂʐ̩214 pai̯35 kʊŋ55 ʐaŋ51 pu51
C20_737.wav,toɕuː3 saw thaː3 wɔ3 saː3 ɛː51,tɕjou̯214 aɚ̯35 tɕjou̯214 ʈʂʐ̩55 ʈʂɤ51 ɕje55 kwan55 njɛn51 tsau̯51 ʈʂʰəŋ35 i51 ɕje55 ti51 faŋ55 tɤ0 nʊŋ35 min35 ɥe51 tɕʰjʊŋ35 ɥe51 ʂəŋ55 ɥe51 ʂəŋ55 ɥe51 tɕʰjʊŋ35 ɤ51 ɕiŋ51 ɕyn35 hwan35
A23_225.wav,t͡ɕ3 uː3 jaː3 saː3 ja43 saː3 taː5 wa51,ɕɥe51 je51 ɕyn35 hwan35 ɕi51 tʰʊŋ214 jou̯214 jɛn35 ʈʂʊŋ51 ʈʂaŋ51 ai̯51 tʰɤ51 pje35 ʂʐ̩51 na51 ɕje55 jou̯35 y35 nau̯214 ɕɥe51 kwan214 pjɛn51 ʈʂai̯214 aɚ̯35 tɕiŋ55 ʈʂʰaŋ35 tʰou̯35 yn55 tʰou̯35 hwən55 tɤ0 ʐən35
